user,location,tweet,likes,RT,Source,ID,Date
telugustop,India,"Vietnam reports 103,126 new Covid-19 cases https://t.co/uSZ9Mwsegt #Coronavirus #COvid #COVID19 #Vietnam Read Full  👇",0,0,dlvr.it,1507859327347945476,2022-03-26 23:17:32+00:00
ejlazar,"Sydney, New South Wales","RT @DrBakerPhD: Free support for physicians 💙

#COVID19Pandemic #physicians #doctors #help #coronavirus #Mentalhealth #COVIDー19 #COVIDfront…",0,137,Twitter Web App,1507858490911760386,2022-03-26 23:14:13+00:00
Michael95494331,,"RT @aier: #Coronavirus models nowhere included what ended up being our reality. Now, epidemiological modelers need to learn what economists…",0,1,Twitter Web App,1507858008839176192,2022-03-26 23:12:18+00:00
Fabriciosx,Rio de janeiro,"RT @flevydocs: [Free PowerPoint] #Coronavirus: Impact, Implications, &amp; Immediate Actions https://t.co/xVQDvLIyMY #whitepaper #businesstrate…",0,1,twitter-bot-fab,1507857956091490304,2022-03-26 23:12:06+00:00
Fabriciosx,Rio de janeiro,"RT @learnppt: [Free PowerPoint] #Coronavirus: Impact, Implications, &amp; Immediate Actions https://t.co/estXkUb5yf #whitepaper #businesstrateg…",0,1,twitter-bot-fab,1507857956011921413,2022-03-26 23:12:06+00:00
learnppt,Los Angeles,"[Free PowerPoint] #Coronavirus: Impact, Implications, &amp; Immediate Actions https://t.co/estXkUb5yf #whitepaper… https://t.co/7elqjGPkei",0,1,Twitter Web App,1507857939352141824,2022-03-26 23:12:02+00:00
flevydocs,"New York, New York","[Free PowerPoint] #Coronavirus: Impact, Implications, &amp; Immediate Actions https://t.co/xVQDvLIyMY #whitepaper… https://t.co/FnRFOyPxRB",0,1,Twitter Web App,1507857938060304388,2022-03-26 23:12:01+00:00
PelleJons1,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,PellesTest,1507857841264246789,2022-03-26 23:11:38+00:00
kokicat2,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter Web App,1507857772628660231,2022-03-26 23:11:22+00:00
moo24652097,,"📢People who have been vaccinated in NZ.
#ChurArdern #ResignJacinda #nzpol #covid19nz #Omicron  #boosternz #wakeupnz… https://t.co/NXqxMeskKM",0,0,Twitter Web App,1507857524816760834,2022-03-26 23:10:23+00:00
SwerianBot,The Interwebs,#fact : Claims that a research institute funded by the Gates Foundation owns the patent on the coronavirus are all… https://t.co/6yEVJ3QVSI,0,0,plague-bot,1507857462174568448,2022-03-26 23:10:08+00:00
moo24652097,,"📢People who have been vaccinated in NZ.
#ChurArdern #ResignJacinda #nzpol #covid19nz #Omicron  #boosternz #wakeupnz… https://t.co/b19thHGXn0",1,0,Twitter Web App,1507857448904032260,2022-03-26 23:10:05+00:00
24x7Page,Singapore,"Mr Wee's annual remuneration climbed by 11.5 per cent to $10.9 million for the financial year ended Dec 31, 2021, a… https://t.co/W9klFQUpuZ",0,0,ContentStudio.io,1507857215117484034,2022-03-26 23:09:09+00:00
Lin_intheUK,"England, United Kingdom","RT @UKHSA: Latest weekly figures for the reproduction number (R) and growth rate of #coronavirus (#COVID19)
 
Statistics for England as of…",0,29,Twitter for iPhone,1507857031050506240,2022-03-26 23:08:25+00:00
prophetdaniel3,,"RT @prophetdaniel3: WATCH &amp; LISTEN LIVE: Join Daniel Whyte III for the ""Memorial Prayer Devotional Service for #Coronavirus Victims and The…",0,1,Twitter Web App,1507856815626743808,2022-03-26 23:07:34+00:00
globalhealthbot,,"RT @MicrobesInfo: Additional 8,774 #COVID-19 #coronavirus incidences added in #Floirda in the past week ... 

| #COVID19 | #infections | #P…",0,1,global health bot,1507856448214216706,2022-03-26 23:06:06+00:00
coronatracking1,US,#Coronavirus #COVID19 US Cases by Johns Hopkins CSSE as of 03/26/22 18:04 CDT https://t.co/LIpe8zAVZs,0,0,trackingbot2020,1507856036371312647,2022-03-26 23:04:28+00:00
PelleJons1,,RT @coronatracking1: #Coronavirus #COVID19 Global Cases by Johns Hopkins CSSE as of 03/26/22 18:00 CDT https://t.co/sQZYQJO6RG,0,1,PellesTest,1507856019766054920,2022-03-26 23:04:24+00:00
coronatracking1,US,#Coronavirus #COVID19 Global Cases by Johns Hopkins CSSE as of 03/26/22 18:00 CDT https://t.co/sQZYQJO6RG,1,1,trackingbot2020,1507856006822379522,2022-03-26 23:04:21+00:00
PelleJons1,,RT @CovidData2: New COVID-19 Data at 2022-03-26 07:00:00 pm EDT #Coronavirus #COVID19 #COVID_19 https://t.co/vvvfPCsy1j,0,1,PellesTest,1507855108217917441,2022-03-26 23:00:47+00:00
CovidData2,,New COVID-19 Data at 2022-03-26 07:00:00 pm EDT #Coronavirus #COVID19 #COVID_19 https://t.co/vvvfPCsy1j,1,1,coronaData_Test,1507855001145810948,2022-03-26 23:00:21+00:00
MicrobesInfo,Earth,"Additional 8,774 #COVID-19 #coronavirus incidences added in #Floirda in the past week ... 

| #COVID19 |… https://t.co/wnJO5GRTHK",0,1,Buffer,1507854951195758607,2022-03-26 23:00:09+00:00
ContagionTrack,Pandemic,"Quarter Day #Coronavirus stats
479,264,761 - Confirmed
6,119,470 - Fatalities
0 - Recovered
1.28% - Total Fatality… https://t.co/QlUCQwbB2c",0,0,Contagion Tracker,1507854924654145541,2022-03-26 23:00:03+00:00
qatarday,"Doha, Qatar","Qatar records 85 new COVID-19 cases 
 
#Qatar #COVID19 #Coronavirus #QatarNews #QatarDay 

https://t.co/ekm1I5xtrR",0,0,Twitter Web App,1507854919117717509,2022-03-26 23:00:01+00:00
aier,"Great Barrington, MA","#Coronavirus models nowhere included what ended up being our reality. Now, epidemiological modelers need to learn w… https://t.co/LLHVNYyzjq",0,1,TweetDeck,1507854914701037570,2022-03-26 23:00:00+00:00
sp0r412,United States,"3/3
experience any vaccine side effects. In essence you are saying that the vaccinated have a 500% better chance of… https://t.co/gpeFuBcx4V",0,0,Twitter for Android,1507854599327203332,2022-03-26 22:58:45+00:00
JanHussam,"Tabuk, Kingdom of Saudi Arabia","RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853947406536706,2022-03-26 22:56:10+00:00
macka_s94,,"RT @BBCNews: New deadly #coronavirus not infectious enough to pose global threat, researchers say http://t.co/oOscyDfHhN",0,20166,Twitter for iPhone,1507853849339514884,2022-03-26 22:55:46+00:00
IslamchoiceO,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853674390900737,2022-03-26 22:55:05+00:00
The_seeker00,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853594137092101,2022-03-26 22:54:46+00:00
ThewaytoGod0,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853532552126466,2022-03-26 22:54:31+00:00
wmdt6,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853474553372672,2022-03-26 22:54:17+00:00
waytoparadise10,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853411651407880,2022-03-26 22:54:02+00:00
_weesf,,"RT @_weesf: 🔹Why does God deserve our worship⁉️
What's the meaning of that Martin Lings says:
A person can not worship anything ⁉️
👉🏻 Hamza…",0,27,Twitter for iPhone,1507853335805706241,2022-03-26 22:53:44+00:00
ParentSecurity,,California sends millions of COVID-19 tests to schools for the return from spring break | #coronavirus | #kids. |… https://t.co/CjoGwd4wqw,0,0,WordPress.com,1507852671407083531,2022-03-26 22:51:06+00:00
TheFilipinoRN,Republic of the Philippines,"RT @NBTWORLDNews: Official COVID-19 update in Thailand
Saturday, 26 March 2022

* 3,503,264 people infected (+26,234)
* 3,228,284 recovered…",0,1,Twitter for iPhone,1507852060066123777,2022-03-26 22:48:40+00:00
Sun_Moon_13,Maldives,"RT @_covid_19_bot_: Cases: 479,496,584 (+2,382) 
Deaths: 6,120,237 (+39) 
Recovered: 0 (+0) 
Active Cases: 479,496,584 (100%)
Completed Cas…",0,2,The first bot lesson,1507852055934869513,2022-03-26 22:48:39+00:00
_covid_19_bot_,,"Cases: 479,496,584 (+2,382) 
Deaths: 6,120,237 (+39) 
Recovered: 0 (+0) 
Active Cases: 479,496,584 (100%)
Completed… https://t.co/bps8ULnff9",0,2,Covid-19 Bot,1507851653394968577,2022-03-26 22:47:03+00:00
ChaseBoye1,At Large...✈️,RT @ChaseBoye1: 🌐TTMWW🌐™▫ For your concern &amp; safety our magazine is giving you the news from the (#CDC) about the #Coronavirus in realtime.…,0,111,Twitter Web App,1507850509209808896,2022-03-26 22:42:30+00:00
The_Realtors923,,We are ready to take care of your dental health with all safety protocols! Call us and schedule an appointment.… https://t.co/ptNvNt5WBh,0,0,practina,1507850167508111360,2022-03-26 22:41:09+00:00
SwerianBot,The Interwebs,#lie : Rinsing your nose with saline can help prevent infection with the new coronavirus. #coronavirus https://t.co/uaMACUANur,0,1,plague-bot,1507850098776100865,2022-03-26 22:40:52+00:00
travelinggamer0,Florida,"Anyone else miss the lockdown? No? Just me? Okay.....

#introvert
#lockdown #lockdownextension #pandemic #COVID19… https://t.co/Gh4NDfvlGU",0,0,Twitter for Android,1507849886510682113,2022-03-26 22:40:02+00:00
ButterflyWrite,Australia,"RT @ButterflyWrite: #Australia weekend #inspiration 

Sharing #NewSouthWales #BarBearch #DixonPark #Merewether my homeland beach watch...…",0,27,Twitter for Android,1507848144469389313,2022-03-26 22:33:06+00:00
MothershipJLH,Ngambri/Ngunnawal country,Remember this? Apr 2020:  What is behind the mystery of the #RubyPrincess? Why was there so much inaction and gover… https://t.co/eXrsUPUEQ9,1,0,Twitter Web App,1507847929004183553,2022-03-26 22:32:15+00:00
CovidData2,,New COVID-19 Data at 2022-03-26 06:30:00 pm EDT #Coronavirus #COVID19 #COVID_19 https://t.co/o1sKAB3GAh,0,0,coronaData_Test,1507847449804738570,2022-03-26 22:30:21+00:00
bearbull11,"Attiki, Greece","Why is South Korea, the model country for optimized #coronavirus containment, facing the highest per capita death r… https://t.co/o2H7P7MNfQ",1,0,Twitter Web App,1507847335136661511,2022-03-26 22:29:53+00:00
corona_tweet,,"RT @npb_prediction: Information about #Coronavirus . New confirmed cases on 3/25 were following, Turkey: 15303, Brazil: 34201, South Korea:…",0,1,CoronaTweetBot,1507845784162742273,2022-03-26 22:23:44+00:00
sdfiek,,"RT @92Y: 1/As #NYC &amp; our nation commemorate 2 years of crisis &amp; loss from the #coronavirus pandemic, please join us 3/29 for a behind-the-s…",0,82,Twitter Web App,1507845405240807428,2022-03-26 22:22:13+00:00
npb_prediction,Japan,"Information about #Coronavirus . New confirmed cases on 3/25 were following, Turkey: 15303, Brazil: 34201, South Ko… https://t.co/HZ7s6e72h3",0,1,npb-bot,1507844928373616640,2022-03-26 22:20:19+00:00
rngfarmer74,"Georgia, USA",@denio_vale @foofighters @taylorhawkins Well lookie here. See how #taylorhawkins died. Does form chest pains. Abs h… https://t.co/4n0g0Cxlkp,0,0,Twitter for iPhone,1507844628950700033,2022-03-26 22:19:08+00:00
OGrady_Texas,,"RT @92Y: 1/As #NYC &amp; our nation commemorate 2 years of crisis &amp; loss from the #coronavirus pandemic, please join us 3/29 for a behind-the-s…",0,82,Twitter Web App,1507844370065768453,2022-03-26 22:18:06+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/9Bgrla1QgX #współczynnikZapadalności https://t.co/P9Oh44CkAZ,0,0,NIKWapp,1507844348955738115,2022-03-26 22:18:01+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/RhYDgXuAeF,0,0,NIKWapp,1507844250179940355,2022-03-26 22:17:38+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/hV77IDMNUE,0,0,NIKWapp,1507844240646283267,2022-03-26 22:17:36+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/LiQh7aFfG7,0,0,NIKWapp,1507844230445682688,2022-03-26 22:17:33+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/TuuoTZIZ2H,0,0,NIKWapp,1507844219129536518,2022-03-26 22:17:30+00:00
jjaranaz94,Lee aquí 👇🏼 el último TEVDA,"RT @jjaranaz94: ""#PedaZitosDeVuelta (III)"" con #RaquelEspuelas:

https://t.co/ouLWfsA5ZD

#FinEstadoDeAlarma #ToqueDeQueda #Covid19 #Covid_…",0,79,Twitter for Android,1507844021879816197,2022-03-26 22:16:43+00:00
NKoronawirusa,,Total deaths as % of total deaths in Sweden (Europe) #coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/iyiD5ZjJPR,0,0,NIKWapp,1507843932927016960,2022-03-26 22:16:22+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/niEziYaWm7,0,0,NIKWapp,1507843921342349312,2022-03-26 22:16:19+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/U9Zl9DlRZ5,0,0,NIKWapp,1507843911590555655,2022-03-26 22:16:17+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/GbBOsHXMTL,0,0,NIKWapp,1507843897065672718,2022-03-26 22:16:14+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/szmwBAibKT,0,0,NIKWapp,1507843884906336256,2022-03-26 22:16:11+00:00
lifeisgoodRuth,,RT @NHSAbility: There are #NHS treatments for people with #coronavirus who are likely to get very ill. You will receive a letter from the N…,0,3,Twitter for iPhone,1507843497990184967,2022-03-26 22:14:38+00:00
GoodGravySMH,,"RT @DrPanMD: “amid #omicron , natural immunity is clearly rubbish.
Unvaccinated people who recover from an omicron #coronavirus variant inf…",0,19,Twitter for Android,1507843156863238156,2022-03-26 22:13:17+00:00
AliciaBezek,Ciudad Autónoma de Buenos Aire,"RT @EduCannotWait: #COVID19 is disrupting education globally.  For children &amp; youth already affected by armed conflicts, displacement &amp; dis…",0,25,Twitter for Android,1507843119315783682,2022-03-26 22:13:08+00:00
SptsGuy1,"Rural Hall, NC","#covid19 #explained COVID EXPLAINED IN VIDEO LINKS #coronavirus #pandemic #virus
https://t.co/L7Vhy0lJCV https://t.co/K1vbgydlmZ",0,0,Twitter Web App,1507842689819107328,2022-03-26 22:11:26+00:00
newhairdodaily,USA,"RT @sofiartmedia: Happy Easter Holiday Face Mask Design
15% Off
#zazzle #zazzlemade #artwork #art #easter #spring #greeting #party #birthda…",0,84,Twitter Web App,1507842611574235137,2022-03-26 22:11:07+00:00
jjaranaz94,Lee aquí 👇🏼 el último TEVDA,"RT @jjaranaz94: ""En 'stand-by(e)'"" (#TEVDAdeVerano):

https://t.co/OqJWFKOCTI

#FinEstadoDeAlarma #FinToqueDeQueda #FinMascarilla #Covid19…",0,68,Twitter for Android,1507842266530000906,2022-03-26 22:09:45+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/JbpJBWzdwJ,0,0,NIKWapp,1507841983338979346,2022-03-26 22:08:37+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/0qwejXWgTe,0,0,NIKWapp,1507841974069571586,2022-03-26 22:08:35+00:00
NKoronawirusa,,#coronavirus #COVID19 Data from https://t.co/wNp3OVRtP8 https://t.co/jy7cNRv0sy,0,0,NIKWapp,1507841963076239360,2022-03-26 22:08:33+00:00
RelaxIntuit,U.S.,"PM Meditation from @relaxintuit:
Exhaling worry...uncertainty... I inhale Patience and Hope, and I drift into soft,… https://t.co/30aDYYKT7g",1,0,Twitter Web App,1507841685723750403,2022-03-26 22:07:26+00:00
tprzechlewski,Sopot,#coronavirus #COVID19 Data from https://t.co/BEwcDRy3Hb https://t.co/Y4fYUSH2DA,0,0,tprzechlewski.app,1507841615863468035,2022-03-26 22:07:10+00:00
tprzechlewski,Sopot,#coronavirus #COVID19 Data from https://t.co/BEwcDRy3Hb https://t.co/VgV5dLFtuX,0,0,tprzechlewski.app,1507841606984081408,2022-03-26 22:07:08+00:00
tprzechlewski,Sopot,#coronavirus #COVID19 Data from https://t.co/BEwcDRy3Hb https://t.co/M2uhZEHKhh,0,0,tprzechlewski.app,1507841596527714305,2022-03-26 22:07:05+00:00
MadPhysiologist,DC metro explant,"RT @DrPanMD: “amid #omicron , natural immunity is clearly rubbish.
Unvaccinated people who recover from an omicron #coronavirus variant inf…",0,19,Twitter for iPhone,1507841068322152459,2022-03-26 22:04:59+00:00
ZakerAditya,Bangladesh,"RT @EduCannotWait: #COVID19 is disrupting education globally.  For children &amp; youth already affected by armed conflicts, displacement &amp; dis…",0,25,Twitter for Android,1507841030225227776,2022-03-26 22:04:50+00:00
danijade85,"bournemouth
",You know you’ve got covid when you can’t even smell vix vapour rub 🦠 #Covid_19 #covid19UK #coronavirus #CoronavirusUpdates,0,0,Twitter for iPhone,1507840717489639430,2022-03-26 22:03:36+00:00
SIGILUX,Plague Swamp,RT @etkelley419: 47) We have now reached pt where so many people have had #COVID19  &amp; so many people have been vaccinated that we have deve…,0,19,Twitter for iPhone,1507840466598998019,2022-03-26 22:02:36+00:00
SwerianBot,The Interwebs,"Oh, for Christ sake @CovidData2 Remember when @RealDonaldTrump said 'Think of it: 151 countries. Somebody said to m… https://t.co/lWyy3XJqlg",0,0,plague-bot,1507840064335888391,2022-03-26 22:01:00+00:00
jelena_borak,,"RT @EduCannotWait: #COVID19 is disrupting education globally.  For children &amp; youth already affected by armed conflicts, displacement &amp; dis…",0,25,Twitter for iPhone,1507840012183904256,2022-03-26 22:00:47+00:00
CovidData2,,New COVID-19 Data at 2022-03-26 06:00:00 pm EDT #Coronavirus #COVID19 #COVID_19 https://t.co/VuxqroKPgR,0,0,coronaData_Test,1507839904977498112,2022-03-26 22:00:22+00:00
DawnRoseTurner,New Songhees (Esquimalt) BC,"RT @ScienceNotDogma: ""Among the 80k children with #coronavirus in the studies, 25% developed symptoms that lasted at least 4-12 weeks, or n…",0,6,Twitter for Android,1507839661812568068,2022-03-26 21:59:24+00:00
susanbeeha,"Columbus, OH","RT @DrPanMD: “amid #omicron , natural immunity is clearly rubbish.
Unvaccinated people who recover from an omicron #coronavirus variant inf…",0,19,Twitter for iPhone,1507839404244705283,2022-03-26 21:58:22+00:00
_zbkamara,"Washington, D.C.",Making good progress and responding well to treatment. #coronavirus,3,0,Twitter for iPhone,1507839323290443777,2022-03-26 21:58:03+00:00
NYHealthpost,"New York, USA",Heart: A study in China found that 20% of patients hospitalized with COVID-19 had some heart damage. Some doctors i… https://t.co/4gTJsAQJ8j,0,0,Twitter for Android,1507838765938708481,2022-03-26 21:55:50+00:00
NYHealthpost,"New York, USA","How COVID-19
affects different organs of the body.
Earlier reports from around the world were showing that the… https://t.co/w7WgZRy8gc",0,0,Twitter for Android,1507838763631886343,2022-03-26 21:55:50+00:00
SIGILUX,Plague Swamp,"RT @etkelley419: 32) Pretty soon we will have shot that prevents ALL #coronavirus infections so we won't need more shots in future

A: Pan…",0,15,Twitter for iPhone,1507837779593605123,2022-03-26 21:51:55+00:00
JBTMPRSA,USA,RT @be_in_Bangkok: CAAT tells Thai Airways to fly Boeing 737-800 with extra caution. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya…,0,2,Twitter for iPad,1507837340936556547,2022-03-26 21:50:10+00:00
EspenWethe,"Oslo, Norway","RT @maxplanckpress: The #coronavirus not only infects the human retina, but can also replicate in it. A new study @MPI_Muenster &amp; @WWU_Muen…",0,185,Twitter Web App,1507837252260573187,2022-03-26 21:49:49+00:00
JBTMPRSA,USA,RT @be_in_Bangkok: Old Bangkok lights path out of pandemic with eye-popping 'Awakening' street illuminations. #Thailand #Bangkok #Phuket #S…,0,2,Twitter for iPad,1507837171201363979,2022-03-26 21:49:30+00:00
eliowa,CID/SIN,"RT @DrPanMD: “amid #omicron , natural immunity is clearly rubbish.
Unvaccinated people who recover from an omicron #coronavirus variant inf…",0,19,Twitter Web App,1507837117153619971,2022-03-26 21:49:17+00:00
BCNewsWire,Worldwide,"#HongKong reports 8,841 new daily #coronavirus infections #worldnews https://t.co/LHso5fQ1IX",0,0,Twitter for iPhone,1507837052729139203,2022-03-26 21:49:02+00:00
Sun_Moon_13,Maldives,"RT @_covid_19_bot_: Cases: 479,494,202 (+0) 
Deaths: 6,120,198 (+72) 
Recovered: 0 (+0) 
Active Cases: 479,494,202 (100%)
Completed Cases:…",0,1,The first bot lesson,1507836965219192834,2022-03-26 21:48:41+00:00
pember_emily,"Lubbock, TX",RT @3Sports_Za: 📸 Gabriela Windey was a cheerleader and now works as a nurse on 12-hour shifts against #coronavirus in the USA. https://t.c…,0,2,Twitter for iPhone,1507836897850179587,2022-03-26 21:48:25+00:00
PCOSVitality,United Kingdom,RT @HealthyFellow: Serum #Vitamin D in #Pregnant Women w/ #Coronavirus Disease 2019 (#COVID19): A Case-Control Study Attn: ⁦@_atanas_⁩ ⁦@_I…,0,4,Twitter for iPhone,1507836596846010368,2022-03-26 21:47:13+00:00
_covid_19_bot_,,"Cases: 479,494,202 (+0) 
Deaths: 6,120,198 (+72) 
Recovered: 0 (+0) 
Active Cases: 479,494,202 (100%)
Completed Cas… https://t.co/TjTOYNVv1x",0,1,Covid-19 Bot,1507836550549323787,2022-03-26 21:47:02+00:00
RasmussenLuanne,,RT @2StefanMoore: If we all just got Together &amp; Worked on a Cure for #Cancer just as we did with the #CoronaVirus 🤔,0,6,Twitter for iPhone,1507836394923778048,2022-03-26 21:46:25+00:00
abeycom47,"Lagos, Nigeria","All of a sudden,it feels like #coronavirus is no more. Not even a single soul with a mask on again. What is the way forward???",0,0,Twitter for Android,1507836315131428871,2022-03-26 21:46:06+00:00
_covid_19_bot_,,"Cases: 479,494,202 (+7,989) 
Deaths: 6,120,126 (+0) 
Recovered: 0 (+0) 
Active Cases: 479,494,202 (100%)
Completed… https://t.co/ewbPwVEVhM",0,0,Covid-19 Bot,1507836302527537157,2022-03-26 21:46:03+00:00
DukeAbuhut,"Bayern, Deutschland","RT @infobeautiful: UPDATED: Most (and least) effective treatments &amp; drugs for the #COVID19 #Coronavirus, according to the latest scientific…",0,14,Twitter for iPhone,1507835627588526080,2022-03-26 21:43:22+00:00
KeySpeculator,"Laurel Highlands, Pennsylvania",#Covid_19 Article 72 is out with 17 new #coronavirus #charts https://t.co/MhCZC4lGZy #CNN #FoxNews #msnbc #newsmax… https://t.co/nZ31seZQBZ,0,0,Twitter Web App,1507835625365553160,2022-03-26 21:43:21+00:00
SwerianBot,The Interwebs,Good God @LAupDates #fact : That coronavirus pandemic is 'fake' and 'truly a farce' is the claim of a holistic doct… https://t.co/IZXNV4HQ8i,0,0,plague-bot,1507835015203274753,2022-03-26 21:40:56+00:00
SIGILUX,Plague Swamp,"RT @etkelley419: Eventually, people who get seasonal cold or ﬂu, usually get it again. 
Everyone who gets #COVID19 can get it again too. It…",0,26,Twitter for iPhone,1507834818570211329,2022-03-26 21:40:09+00:00
